Station_name,State,District,Agency_name,Date,level,lat,long,Telemetry
Bhujanga,Uttar Pradesh,Shrawasti,CGWB,2021-01-10,2.79,27.66861111,82.00583333,2
Bhusar,Uttar Pradesh,Pratapgarh,CGWB,2021-01-10,3.32,26.00277778,82.25833333,2
Bhuta,Uttar Pradesh,Bareilly,CGWB,2021-01-10,5.73,28.33611111,79.59583333,2
Bidhnu,Uttar Pradesh,Kanpur Nagar,CGWB,2021-01-10,1.89,26.31944444,80.23888889,2
Bijnor,Uttar Pradesh,Lucknow,CGWB,2021-01-10,11.8,26.73888889,80.74027778,2
Bijua,Uttar Pradesh,Kheri,CGWB,2021-01-10,2.35,28.28805556,80.60500000,2
Bilaspur Pz CGWB,Uttar Pradesh,Rampur,CGWB,2021-01-10,5.07,28.88472222,79.28333333,2
Bilaspur Pz GWD,Uttar Pradesh,Pilibhit,CGWB,2021-01-10,4.45,28.30000000,79.80000000,2
Bilsanda1,Uttar Pradesh,Pilibhit,CGWB,2021-01-10,3.97,28.24166667,79.94166667,2
Bindki1,Uttar Pradesh,Fatehpur,CGWB,2021-01-10,4.35,26.03611111,80.58000000,2
Binjh,Uttar Pradesh,Raibareli,CGWB,2021-01-10,12.55,26.33638889,81.03388889,2
Birdpur,Uttar Pradesh,Siddharth Nagar,CGWB,2021-01-10,2.96,27.36805556,83.11805556,2
Birpur katra,Uttar Pradesh,Gonda,CGWB,2021-01-10,2.85,27.19722222,81.76666667,2
Bisanda,Uttar Pradesh,Banda,CGWB,2021-01-10,3.32,25.39305556,80.62222222,2
Bishahia,Uttar Pradesh,Pratapgarh,CGWB,2021-01-10,5.04,25.57083333,81.57083333,2
Bithoor-Nganj,Uttar Pradesh,Kanpur Nagar,CGWB,2021-01-10,10.02,26.59750000,80.27166667,2
Biutmani,Uttar Pradesh,Sitapur,CGWB,2021-01-10,2.8,27.55500000,80.95333333,2
Captainganj1,Uttar Pradesh,Basti,CGWB,2021-01-10,3.18,26.76666667,82.55638889,2
Chakalvanshi,Uttar Pradesh,Unnao,CGWB,2021-01-10,1.95,26.64166667,80.46111111,2
Chakia,Uttar Pradesh,Chandauli,CGWB,2021-01-10,4.63,25.04166667,83.22166667,2
Chakrajafar,Uttar Pradesh,Chitrakoot,CGWB,2021-01-10,15.25,25.26000000,80.92166667,2
Chamlapur,Uttar Pradesh,Kheri,CGWB,2021-01-10,1.31,27.91333333,80.88333333,2
Chandan chowki,Uttar Pradesh,Kheri,CGWB,2021-01-10,3.79,28.52777778,80.76250000,2
Chandanpur,Uttar Pradesh,Balrampur,CGWB,2021-01-10,3.8,27.66388889,82.65722222,2
Chandausi-PZ,Uttar Pradesh,Moradabad,CGWB,2021-01-10,17.75,28.51666667,78.78333333,2
Chandok,Uttar Pradesh,Bijnor,CGWB,2021-01-10,20.24,29.59166667,78.16666667,2
Chandrapal Kheri,Uttar Pradesh,Saharanpur,CGWB,2021-01-10,16.19,29.92500000,77.31666667,2
Chandraprabha,Uttar Pradesh,Chandauli,CGWB,2021-01-10,8.0,24.93333333,83.18333333,2
Chandwak,Uttar Pradesh,Jaunpur,CGWB,2021-01-10,10.35,25.59333333,83.00000000,2
Chapiya,Uttar Pradesh,Gonda,CGWB,2021-01-10,2.6,26.98000000,82.38944444,2
Charkhari,Uttar Pradesh,Mahoba,CGWB,2021-01-10,3.82,25.40000000,79.75000000,2
Chatesar pz GWD,Uttar Pradesh,Mahoba,CGWB,2021-01-10,12.4,25.41611111,79.49361111,2
Chauapur,Uttar Pradesh,Kheri,CGWB,2021-01-10,1.95,27.98333333,80.90000000,2
Chaubepur1,Uttar Pradesh,Kanpur Nagar,CGWB,2021-01-10,11.19,26.61666667,80.18750000,2
Chaubisi,Uttar Pradesh,Barabanki,CGWB,2021-01-10,2.97,26.57333333,81.43027778,2
Chauki Pz,Uttar Pradesh,G.B. Nagar,CGWB,2021-01-10,4.96,28.28555556,77.63527778,2
Chauraha dusti,Uttar Pradesh,Raibareli,CGWB,2021-01-10,2.25,26.31666667,81.35000000,2
Chaure bazar,Uttar Pradesh,Ayodhya,CGWB,2021-01-10,5.67,26.48333333,82.14166667,2
Cheek daadar,Uttar Pradesh,Raibareli,CGWB,2021-01-10,5.8,26.27083333,81.28861111,2
Chhata New,Uttar Pradesh,Mathura,CGWB,2021-01-10,2.87,27.70333333,77.50000000,2
Chibramau Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2021-01-10,22.85,27.13333333,79.50000000,2
Chilihia,Uttar Pradesh,Siddharth Nagar,CGWB,2021-01-10,1.73,27.26666667,82.87500000,2
Chilkahar New,Uttar Pradesh,Ballia,CGWB,2021-01-10,2.94,25.81972222,83.97111111,2
Chilla,Uttar Pradesh,Allahabad,CGWB,2021-01-10,11.83,25.30000000,81.71666667,2
Chitbargaon,Uttar Pradesh,Ballia,CGWB,2021-01-10,1.7,25.74444444,84.01027778,2
Chittauni,Uttar Pradesh,Kushinagar,CGWB,2021-01-10,1.4,27.13333333,83.95416667,2
Chiwalaha,Uttar Pradesh,Chitrakoot,CGWB,2021-01-10,20.03,25.20000000,81.40833333,2
Chobepur,Uttar Pradesh,Varanasi,CGWB,2021-01-10,4.72,25.45000000,83.08666667,2
Cholapur1,Uttar Pradesh,Varanasi,CGWB,2021-01-10,9.4,25.46888889,83.00888889,2
Chopan,Uttar Pradesh,Sonbhadra,CGWB,2021-01-10,4.2,24.02222222,83.02638889,2
Chota Mawana Pz,Uttar Pradesh,Meerut,CGWB,2021-01-10,11.36,29.09166667,77.86111111,2
Churkhi,Uttar Pradesh,Jalaun,CGWB,2021-01-10,12.14,26.15388889,79.51583333,2
Dabar Pz-GWD,Uttar Pradesh,Agra,CGWB,2021-01-10,16.62,27.04916667,77.59111111,2
Dabthara Shyam Pz GWD,Uttar Pradesh,Budaun,CGWB,2021-01-10,15.9,28.20000000,78.48333333,2
Dalan chapra,Uttar Pradesh,Ballia,CGWB,2021-01-10,6.43,25.73333333,84.51666667,2
Dalel nagar rly,Uttar Pradesh,Hardoi,CGWB,2021-01-10,4.85,27.11944444,80.42138889,2
Daryaganj,Uttar Pradesh,Etah,CGWB,2021-01-10,9.96,27.59166667,79.09166667,2
Datauli chanda,Uttar Pradesh,Barabanki,CGWB,2021-01-10,10.28,26.63750000,81.35833333,2
Defence Colony Pz,Uttar Pradesh,Kanpur Nagar,CGWB,2021-01-10,41.01,26.42638889,80.39805556,2
Dekor,Uttar Pradesh,Jalaun,CGWB,2021-01-10,8.0,25.87277778,79.42500000,2
Delhupur,Uttar Pradesh,Pratapgarh,CGWB,2021-01-10,4.75,25.75750000,81.93833333,2
Del panderwa,Uttar Pradesh,Hardoi,CGWB,2021-01-10,2.69,27.76111111,80.20138889,2
Deogaon,Uttar Pradesh,Azamgarh,CGWB,2021-01-10,1.3,25.75833333,82.99166667,2
Deokalia,Uttar Pradesh,Sitapur,CGWB,2021-01-10,6.9,27.44444444,81.02833333,2
Deoria,Uttar Pradesh,Ghazipur,CGWB,2021-01-10,5.31,25.48055556,83.57500000,2
Desai deoria,Uttar Pradesh,Deoria,CGWB,2021-01-10,2.62,26.66666667,83.78333333,2
Dewa,Uttar Pradesh,Barabanki,CGWB,2021-01-10,3.41,27.02666667,81.17833333,2
Dhagwan,Uttar Pradesh,Hamirpur,CGWB,2021-01-10,3.96,25.83944444,79.64083333,2
Dhanghata,Uttar Pradesh,Sant Kabir Nagar,CGWB,2021-01-10,2.85,26.55416667,83.01944444,2
Dhanpur,Uttar Pradesh,Chandauli,CGWB,2021-01-10,3.63,25.45333333,83.34166667,2
Dhaula Kuan,Uttar Pradesh,Saharanpur,CGWB,2021-01-10,7.73,30.13333333,77.71666667,2
Dhobia,Uttar Pradesh,Hardoi,CGWB,2021-01-10,6.06,27.63888889,80.28444444,2
Dhonda ka purwa,Uttar Pradesh,Raibareli,CGWB,2021-01-10,4.35,26.31111111,81.37333333,2
Dhorighat,Uttar Pradesh,Mau,CGWB,2021-01-10,5.35,26.25000000,83.51250000,2
Dhrtidand1,Uttar Pradesh,Sonbhadra,CGWB,2021-01-10,6.0,24.16666667,82.97777778,2
Dhumri1,Uttar Pradesh,Etah,CGWB,2021-01-10,3.03,27.55833333,78.93333333,2
Digwar,Uttar Pradesh,Lalitpur,CGWB,2021-01-10,7.42,24.37000000,78.60666667,2
Dih balri,Uttar Pradesh,Pratapgarh,CGWB,2021-01-10,4.52,25.79611111,81.66722222,2
Dikauli,Uttar Pradesh,Shrawasti,CGWB,2021-01-10,3.1,27.64861111,81.73333333,2
Dildar nagar,Uttar Pradesh,Ghazipur,CGWB,2021-01-10,4.8,25.45000000,83.66000000,2
Dingarpur Pz GWD,Uttar Pradesh,Moradabad,CGWB,2021-01-10,13.38,28.72111111,78.71611111,2
Domapur,Uttar Pradesh,Raibareli,CGWB,2021-01-10,12.8,26.25194444,81.00194444,2
Dubauli,Uttar Pradesh,Gorakhpur,CGWB,2021-01-10,3.64,26.46000000,83.42000000,2
Dudhi,Uttar Pradesh,Sonbhadra,CGWB,2021-01-10,4.91,24.23083333,83.23472222,2
Dudhwa f.r.h.,Uttar Pradesh,Kheri,CGWB,2021-01-10,9.06,28.48888889,80.64944444,2
Dumariaganj,Uttar Pradesh,Siddharth Nagar,CGWB,2021-01-10,3.01,27.20000000,82.65000000,2
Faradia,Uttar Pradesh,Pilibhit,CGWB,2021-01-10,4.97,28.72500000,79.71666667,2
Fatehganj,Uttar Pradesh,Lucknow,CGWB,2021-01-10,14.42,26.82777778,80.81527778,2
Fatehpur (new),Uttar Pradesh,Barabanki,CGWB,2021-01-10,3.5,27.16666667,81.21666667,2
Fatehpur PZ Gwd,Uttar Pradesh,Fatehpur,CGWB,2021-01-10,10.72,25.95194444,80.79583333,2
Fauladpur,Uttar Pradesh,Moradabad,CGWB,2021-01-10,1.45,29.10000000,78.86666667,2
Fursatganj,Uttar Pradesh,Raibareli,CGWB,2021-01-10,3.37,26.25833333,81.35277778,2
Gadwa Fort,Uttar Pradesh,Allahabad,CGWB,2021-01-10,3.54,25.19583333,81.62777778,2
Gahmar,Uttar Pradesh,Ghazipur,CGWB,2021-01-10,11.55,25.46944444,83.83611111,2
Gaighat,Uttar Pradesh,Bahraich,CGWB,2021-01-10,3.23,27.98333333,81.41666667,2
Gainsari,Uttar Pradesh,Balrampur,CGWB,2021-01-10,2.06,27.53750000,82.53750000,2
Gaipura,Uttar Pradesh,Mirzapur,CGWB,2021-01-10,12.7,25.15277778,82.39166667,2
Gajraula1,Uttar Pradesh,Pilibhit,CGWB,2021-01-10,3.32,28.52500000,79.88666667,2
Gangapur Basai NEW,Uttar Pradesh,Agra,CGWB,2021-01-10,3.47,26.83694444,77.47166667,2
Gangau,Uttar Pradesh,Hardoi,CGWB,2021-01-10,1.47,27.07138889,80.41694444,2
Gangnar,Uttar Pradesh,Balrampur,CGWB,2021-01-10,3.23,27.45000000,82.28472222,2
Ganj moradabad,Uttar Pradesh,Unnao,CGWB,2021-01-10,11.78,26.95833333,80.18888889,2
Gara,Uttar Pradesh,Sonbhadra,CGWB,2021-01-10,12.2,24.20750000,82.98805556,2
Garhi Manikpur,Uttar Pradesh,Pratapgarh,CGWB,2021-01-10,8.36,25.81861111,81.43333333,2
Garhmukteshwar-Pz,Uttar Pradesh,Firozabad,CGWB,2021-01-10,14.58,28.78583333,78.07916667,2
Garwar,Uttar Pradesh,Ballia,CGWB,2021-01-10,2.4,25.83333333,84.03333333,2
Gauhania,Uttar Pradesh,Allahabad,CGWB,2021-01-10,3.14,25.31666667,81.83333333,2
Gaura 1,Uttar Pradesh,Pratapgarh,CGWB,2021-01-10,3.69,25.75000000,82.12500000,2
Gaura crossing,Uttar Pradesh,Balrampur,CGWB,2021-01-10,2.37,27.41388889,82.41388889,2
Gauri bazar,Uttar Pradesh,Deoria,CGWB,2021-01-10,3.59,26.59083333,83.66250000,2
Gauriganj new -2,Uttar Pradesh,Sultanpur,CGWB,2021-01-10,3.27,26.20277778,81.69166667,2
Gazipur New,Uttar Pradesh,Fatehpur,CGWB,2021-01-10,11.2,25.80222222,80.75416667,2
Geruababu,Uttar Pradesh,Gorakhpur,CGWB,2021-01-10,3.87,26.56000000,83.34000000,2
Ghazipur church,Uttar Pradesh,Ghazipur,CGWB,2021-01-10,4.26,25.57638889,83.56333333,2
Ghazipur  Sadar new,Uttar Pradesh,Ghazipur,CGWB,2021-01-10,5.23,25.56750000,83.56000000,2
Ghazipur (Urban),Uttar Pradesh,Ghazipur,CGWB,2021-01-10,0.35,25.57916667,83.55972222,2
Ghorawal1,Uttar Pradesh,Sonbhadra,CGWB,2021-01-10,3.92,24.75777778,82.78055556,2
Ghosi,Uttar Pradesh,Mau,CGWB,2021-01-10,1.4,26.11666667,83.54166667,2
Ghugawa,Uttar Pradesh,Jhansi,CGWB,2021-01-10,6.81,25.38277778,78.75388889,2
Ghughali,Uttar Pradesh,Maharajganj,CGWB,2021-01-10,4.0,27.05000000,83.73333333,2
Ghuna,Uttar Pradesh,Saharanpur,CGWB,2021-01-10,3.29,30.05833333,77.59166667,2
Girwan,Uttar Pradesh,Banda,CGWB,2021-01-10,2.78,25.31472222,80.39166667,2
Gohan,Uttar Pradesh,Jalaun,CGWB,2021-01-10,6.04,26.29333333,79.27277778,2
Gonda,Uttar Pradesh,Aligarh,CGWB,2021-01-10,3.2,27.81944444,77.88750000,2
Gonda (Urban),Uttar Pradesh,Gonda,CGWB,2021-01-10,6.8,27.11666667,81.97833333,2
Gopalipur,Uttar Pradesh,Raibareli,CGWB,2021-01-10,5.6,26.10833333,81.00833333,2
Gopalpur,Uttar Pradesh,Mirzapur,CGWB,2021-01-10,9.3,25.15833333,82.48333333,2
Gopalpura1,Uttar Pradesh,Jalaun,CGWB,2021-01-10,1.06,26.24166667,79.09166667,2
Gopamau,Uttar Pradesh,Hardoi,CGWB,2021-01-10,7.16,27.53194444,80.28611111,2
Goriabad,Uttar Pradesh,Sultanpur,CGWB,2021-01-10,1.36,26.32916667,81.57777778,2
Gosaiganj Pz-GWD,Uttar Pradesh,Ayodhya,CGWB,2021-01-10,4.42,26.58250000,82.38527778,2
Gutauna,Uttar Pradesh,Barabanki,CGWB,2021-01-10,3.47,26.62222222,81.34166667,2
Gutni,Uttar Pradesh,Pratapgarh,CGWB,2021-01-10,10.28,25.70833333,81.40000000,2
Gyanpur,Uttar Pradesh,Sant Ravidas Nagar,CGWB,2021-01-10,2.9,25.33333333,82.47666667,2
Hadrukh,Uttar Pradesh,Jalaun,CGWB,2021-01-10,15.43,26.25527778,79.37333333,2
Haldi,Uttar Pradesh,Ballia,CGWB,2021-01-10,1.75,25.73333333,84.29305556,2
Halia,Uttar Pradesh,Mirzapur,CGWB,2021-01-10,3.25,24.82666667,82.32333333,2
Handia,Uttar Pradesh,Praygraj,CGWB,2021-01-10,1.24,25.36527778,82.18611111,2
Hapur-Pz,Uttar Pradesh,Ghaziabad,CGWB,2021-01-10,19.3,28.72333333,77.80583333,2
Haraiya,Uttar Pradesh,Basti,CGWB,2021-01-10,3.15,26.80000000,82.46666667,2
Harchandpur,Uttar Pradesh,Raibareli,CGWB,2021-01-10,7.37,26.34861111,81.17361111,2
Harduaganj,Uttar Pradesh,Aligarh,CGWB,2021-01-10,4.52,27.94638889,78.15750000,2
Hargaon,Uttar Pradesh,Sitapur,CGWB,2021-01-10,3.96,27.65416667,80.73611111,2
Harriaya bazar,Uttar Pradesh,Balrampur,CGWB,2021-01-10,3.45,27.65361111,82.28083333,2
Hasanpur,Uttar Pradesh,Jaunpur,CGWB,2021-01-10,5.12,25.92500000,82.60000000,2
Hasanpur Pz GWD,Uttar Pradesh,Jyotiba Phule Nagar,CGWB,2021-01-10,16.8,28.73138889,78.28222222,2
Haseran Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2021-01-10,0.88,26.91777778,79.58000000,2
