Station_name,State,District,Agency_name,Date,level,lat,long,Telemetry
Jagdishpur1,Uttar Pradesh,Gorakhpur,CGWB,2020-11-30,1.76,26.75694444,83.57638889,2
Jagdishpur2,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,10.55,26.45833333,81.63333333,2
Jahanabad1,Uttar Pradesh,Pilibhit,CGWB,2020-11-30,4.61,28.63333333,79.70166667,2
Jahangirabad,Uttar Pradesh,Sitapur,CGWB,2020-11-30,2.24,27.52083333,81.10500000,2
Jaiprakashnagar,Uttar Pradesh,Ballia,CGWB,2020-11-30,6.44,25.75000000,84.60000000,2
Jaithra Pz-GWD,Uttar Pradesh,Etah,CGWB,2020-11-30,11.63,27.50972222,79.01944444,2
Jaitpur NEW,Uttar Pradesh,Mahoba,CGWB,2020-11-30,6.03,25.25416667,79.56500000,2
Jalalabad Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2020-11-30,23.94,27.10027778,79.77750000,2
Jamuaun,Uttar Pradesh,Ballia,CGWB,2020-11-30,2.45,26.05194444,83.86083333,2
Jamunapar Thana,Uttar Pradesh,Mainpuri,CGWB,2020-11-30,14.37,27.47500000,77.73611111,2
Janapur,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,4.01,26.36388889,81.58750000,2
Janghai,Uttar Pradesh,Jaunpur,CGWB,2020-11-30,2.98,25.55277778,82.32000000,2
Jarha,Uttar Pradesh,Sonbhadra,CGWB,2020-11-30,7.27,24.00777778,82.90333333,2
Jarwa,Uttar Pradesh,Balrampur,CGWB,2020-11-30,7.7,27.65500000,82.52333333,2
Jarwal1,Uttar Pradesh,Bahraich,CGWB,2020-11-30,2.45,27.10888889,81.50888889,2
Jathwara,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,1.83,25.81388889,81.76527778,2
Jaunpur1,Uttar Pradesh,Jaunpur,CGWB,2020-11-30,14.19,25.73888889,82.65000000,2
Jaunra,Uttar Pradesh,Kanpur Dehat,CGWB,2020-11-30,3.84,26.48194444,79.68555556,2
Jejawali,Uttar Pradesh,Mau,CGWB,2020-11-30,3.75,26.17638889,83.65694444,2
Jeora kalyanpur,Uttar Pradesh,Pilibhit,CGWB,2020-11-30,3.8,28.31638889,79.81500000,2
Jhandi Raj,Uttar Pradesh,Kheri,CGWB,2020-11-30,2.87,28.18305556,80.84583333,2
Jhinga nagla,Uttar Pradesh,Mainpuri,CGWB,2020-11-30,3.58,27.37083333,77.57361111,2
Jikhan(narsara),Uttar Pradesh,Varanasi,CGWB,2020-11-30,6.71,25.19305556,82.84166667,2
Jogipura Pz GWD,Uttar Pradesh,Jyotiba Phule Nagar,CGWB,2020-11-30,14.83,28.89111111,78.24027778,2
Jorwara,Uttar Pradesh,Chitrakoot,CGWB,2020-11-30,6.49,25.24861111,81.06250000,2
Joya Pz GWD,Uttar Pradesh,Jyotiba Phule Nagar,CGWB,2020-11-30,16.3,28.83555556,78.47305556,2
Kabirpur,Uttar Pradesh,Ghazipur,CGWB,2020-11-30,3.53,25.80833333,83.55416667,2
Kachauna,Uttar Pradesh,Hardoi,CGWB,2020-11-30,2.37,27.15833333,80.34166667,2
Kachauna (GWD PZ),Uttar Pradesh,Hardoi,CGWB,2020-11-30,1.9,27.15861111,80.34055556,2
Kachunda,Uttar Pradesh,Raibareli,CGWB,2020-11-30,2.1,26.30833333,81.25833333,2
Kadari,Uttar Pradesh,Kanpur Dehat,CGWB,2020-11-30,4.75,26.22861111,79.97861111,2
Kadipur,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,8.2,26.16666667,82.37555556,2
Kaili Pz,Uttar Pradesh,Meerut,CGWB,2020-11-30,20.78,28.79027778,77.75972222,2
Kainjari,Uttar Pradesh,Kanpur Dehat,CGWB,2020-11-30,5.98,26.60888889,79.88750000,2
Kaisarganj PZ (GWD),Uttar Pradesh,Barabanki,CGWB,2020-11-30,7.81,26.73333333,81.31722222,2
Kalkeshwar temp,Uttar Pradesh,Barabanki,CGWB,2020-11-30,9.11,26.75000000,81.48333333,2
Kalwari,Uttar Pradesh,Basti,CGWB,2020-11-30,1.93,26.63333333,82.69166667,2
Kamalpur,Uttar Pradesh,Chandauli,CGWB,2020-11-30,4.14,25.37000000,83.37666667,2
Kamalpur Pz,Uttar Pradesh,Muzaffarnagar,CGWB,2020-11-30,10.47,29.62500000,77.14666667,2
Kandharpur Pz GWD,Uttar Pradesh,Bareilly,CGWB,2020-11-30,3.1,28.30000000,79.41666667,2
Kapsa,Uttar Pradesh,Hamirpur,CGWB,2020-11-30,1.24,25.57277778,80.21916667,2
Kapurpur,Uttar Pradesh,Bahraich,CGWB,2020-11-30,1.78,27.55555556,81.43888889,2
Karauna,Uttar Pradesh,Sitapur,CGWB,2020-11-30,11.07,27.37638889,80.60972222,2
Karchhana,Uttar Pradesh,Praygraj,CGWB,2020-11-30,9.14,25.28333333,81.93833333,2
Karimuddinpur,Uttar Pradesh,Ghazipur,CGWB,2020-11-30,2.22,25.69027778,83.85277778,2
Karnailganj PZ (GWD),Uttar Pradesh,Gonda,CGWB,2020-11-30,2.45,27.13111111,81.70305556,2
Karsandia kalan,Uttar Pradesh,Azamgarh,CGWB,2020-11-30,1.7,25.97333333,82.77500000,2
Karwi,Uttar Pradesh,Chitrakoot,CGWB,2020-11-30,5.69,25.20833333,80.92500000,2
Kashipura,Uttar Pradesh,Mahoba,CGWB,2020-11-30,4.59,25.35333333,79.30138889,2
Kasia,Uttar Pradesh,Kaushambi,CGWB,2020-11-30,14.17,25.59583333,81.47500000,2
Katarniaghat,Uttar Pradesh,Bahraich,CGWB,2020-11-30,1.83,28.33333333,81.13361111,2
Katehari,Uttar Pradesh,Ambedkar Nagar,CGWB,2020-11-30,3.5,26.50000000,82.48333333,2
Katghar,Uttar Pradesh,Raibareli,CGWB,2020-11-30,1.87,26.15138889,81.14166667,2
Katra Saman,Uttar Pradesh,Mainpuri,CGWB,2020-11-30,3.05,27.03055556,79.19305556,2
Kauriram,Uttar Pradesh,Gorakhpur,CGWB,2020-11-30,3.86,26.53333333,83.41666667,2
Kazi Dewar,Uttar Pradesh,Gonda,CGWB,2020-11-30,3.01,27.06666667,82.11666667,2
Kesharpur,Uttar Pradesh,Ambedkar Nagar,CGWB,2020-11-30,3.07,26.44166667,82.67361111,2
Khair,Uttar Pradesh,Aligarh,CGWB,2020-11-30,10.57,27.96666667,77.91666667,2
Khajurahat,Uttar Pradesh,Ayodhya,CGWB,2020-11-30,8.65,26.53833333,82.13666667,2
Khalilabad,Uttar Pradesh,Sant Kabir Nagar,CGWB,2020-11-30,2.1,26.78333333,83.05000000,2
Khaluhat1,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,2.88,26.24027778,82.31111111,2
Khamaria,Uttar Pradesh,Sitapur,CGWB,2020-11-30,5.01,27.37666667,80.90472222,2
Khanna,Uttar Pradesh,Hamirpur,CGWB,2020-11-30,3.31,25.56388889,80.06777778,2
Khaptia kheri,Uttar Pradesh,Allahabad,CGWB,2020-11-30,2.14,25.07083333,81.77916667,2
Kharab,Uttar Pradesh,Mainpuri,CGWB,2020-11-30,3.74,27.46666667,77.80000000,2
Kharauan jat,Uttar Pradesh,Basti,CGWB,2020-11-30,2.13,26.69166667,82.68333333,2
Kharihani,Uttar Pradesh,Azamgarh,CGWB,2020-11-30,3.5,25.76944444,83.16250000,2
Kharni Pz-GWD,Uttar Pradesh,Kannauj,CGWB,2020-11-30,5.9,26.97833333,79.49500000,2
Kharsanda,Uttar Pradesh,Ballia,CGWB,2020-11-30,1.57,25.93555556,84.08333333,2
Khekhra Pz,Uttar Pradesh,Baghpat,CGWB,2020-11-30,27.57,28.87361111,77.27500000,2
Kheron PZ (GWD),Uttar Pradesh,Raibareli,CGWB,2020-11-30,6.5,26.28666667,80.94000000,2
Kheta sarai1,Uttar Pradesh,Jaunpur,CGWB,2020-11-30,2.16,25.96166667,82.68666667,2
Khhurand,Uttar Pradesh,Banda,CGWB,2020-11-30,0.17,25.37222222,80.47500000,2
Khutahna,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,3.51,26.40000000,81.66666667,2
Khuthan,Uttar Pradesh,Jaunpur,CGWB,2020-11-30,9.62,25.98666667,82.57500000,2
Kishni Pz-GWD,Uttar Pradesh,Mainpuri,CGWB,2020-11-30,6.6,27.03138889,79.26638889,2
Kitlupur,Uttar Pradesh,Barabanki,CGWB,2020-11-30,3.26,27.10277778,81.19027778,2
Kohdaur,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,3.66,26.04166667,82.02083333,2
Kohraul,Uttar Pradesh,Sonbhadra,CGWB,2020-11-30,2.4,24.12944444,82.77500000,2
Koirauna,Uttar Pradesh,Sant Ravidas Nagar,CGWB,2020-11-30,11.7,25.29722222,82.31250000,2
Koluhi,Uttar Pradesh,Maharajganj,CGWB,2020-11-30,1.8,27.30000000,83.33166667,2
Koraon,Uttar Pradesh,Allahabad,CGWB,2020-11-30,1.11,25.01666667,82.06250000,2
Kosi,Uttar Pradesh,Mathura,CGWB,2020-11-30,2.58,27.78611111,77.43833333,2
Kotra Khurd,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,5.45,26.09388889,82.28722222,2
Kotwa sarai,Uttar Pradesh,Barabanki,CGWB,2020-11-30,0.05,26.83333333,81.47500000,2
Kukesar,Uttar Pradesh,Maharajganj,CGWB,2020-11-30,2.9,27.45166667,83.57000000,2
Kukra-Sadar Pz,Uttar Pradesh,Muzaffarnagar,CGWB,2020-11-30,12.57,29.47500000,77.72777778,2
Kulpahar1 New,Uttar Pradesh,Mahoba,CGWB,2020-11-30,2.72,25.32583333,79.63500000,2
Kulpahar2,Uttar Pradesh,Mahoba,CGWB,2020-11-30,7.58,25.31666667,79.65000000,2
Kumbhi ka purwa,Uttar Pradesh,Raibareli,CGWB,2020-11-30,3.52,26.56805556,81.26583333,2
Kumrahawan,Uttar Pradesh,Lucknow,CGWB,2020-11-30,3.97,27.08333333,80.97222222,2
Kunda,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,5.26,25.71500000,81.52166667,2
Kunetha,Uttar Pradesh,Hamirpur,CGWB,2020-11-30,4.17,25.64833333,79.97666667,2
Kuraoli Pz-GWD,Uttar Pradesh,Mainpuri,CGWB,2020-11-30,5.42,27.40833333,78.97500000,2
Kurwar,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,4.76,26.35833333,81.97500000,2
Kushambhi,Uttar Pradesh,Kaushambi,CGWB,2020-11-30,10.78,25.34722222,81.38055556,2
Kusitali,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,2.35,26.17388889,81.76222222,2
Kutta,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,3.14,26.44722222,82.01666667,2
Ladiri bazar,Uttar Pradesh,Allahabad,CGWB,2020-11-30,1.91,25.00000000,81.92916667,2
Lakhaothi Pz,Uttar Pradesh,Buland Shahar,CGWB,2020-11-30,7.02,28.52222222,77.97777778,2
Lalauli,Uttar Pradesh,Fatehpur,CGWB,2020-11-30,9.49,25.80555556,80.54861111,2
Lalganj,Uttar Pradesh,Mirzapur,CGWB,2020-11-30,2.74,25.02083333,82.36388889,2
Lalganj2,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,2.31,25.93333333,81.70000000,2
Lalgopalganj,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,3.51,25.67500000,81.63333333,2
Lalpur,Uttar Pradesh,Allahabad,CGWB,2020-11-30,3.04,25.26666667,81.61666667,2
Lambua Pz-GWD,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,3.8,26.14000000,82.23000000,2
Langerpur,Uttar Pradesh,Azamgarh,CGWB,2020-11-30,4.22,26.20555556,83.21805556,2
Lar road,Uttar Pradesh,Deoria,CGWB,2020-11-30,1.05,26.21000000,83.92000000,2
Laxmanganjbazar,Uttar Pradesh,Raibareli,CGWB,2020-11-30,3.0,26.15000000,81.35833333,2
Laxman nagar,Uttar Pradesh,Shrawasti,CGWB,2020-11-30,5.1,27.67500000,81.87500000,2
Lehdari,Uttar Pradesh,Kaushambi,CGWB,2020-11-30,13.64,25.75138889,81.37916667,2
Lohangpur,Uttar Pradesh,Mirzapur,CGWB,2020-11-30,2.53,25.06666667,82.49000000,2
Lundi  Pz GWD,Uttar Pradesh,Saharanpur,CGWB,2020-11-30,7.62,29.86666667,77.39166667,2
Lu New Campus,Uttar Pradesh,Lucknow,CGWB,2020-11-30,22.64,26.90833333,80.94305556,2
MachchretaPz-GWD,Uttar Pradesh,Sitapur,CGWB,2020-11-30,9.81,27.42194444,80.64194444,2
Machhalishahr,Uttar Pradesh,Jaunpur,CGWB,2020-11-30,0.85,25.68750000,82.40416667,2
Machhara Shallowpz,Uttar Pradesh,Meerut,CGWB,2020-11-30,12.33,28.90138889,77.89305556,2
Madayan,Uttar Pradesh,Azamgarh,CGWB,2020-11-30,1.52,25.78472222,83.07222222,2
Maddupur,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,3.82,25.88750000,81.44861111,2
Madhopur,Uttar Pradesh,Ayodhya,CGWB,2020-11-30,2.15,26.66666667,82.12500000,2
Madora chowki,Uttar Pradesh,Shrawasti,CGWB,2020-11-30,1.5,27.50555556,81.93333333,2
Maharajganj2,Uttar Pradesh,Jaunpur,CGWB,2020-11-30,2.72,25.84138889,82.39166667,2
Maheshganj,Uttar Pradesh,Jaunpur,CGWB,2020-11-30,5.06,25.67000000,82.29666667,2
Mahmudpurmafi Pz GWD,Uttar Pradesh,Moradabad,CGWB,2020-11-30,16.23,28.65888889,78.65972222,2
Mahona,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,3.7,26.53333333,81.58333333,2
Mahrua gola,Uttar Pradesh,Ambedkar Nagar,CGWB,2020-11-30,4.23,26.40833333,82.39166667,2
Maidawal,Uttar Pradesh,Sant Kabir Nagar,CGWB,2020-11-30,2.54,26.96666667,83.11666667,2
Mainpura Pz GWD,Uttar Pradesh,Saharanpur,CGWB,2020-11-30,14.18,29.81666667,77.25833333,2
Makur,Uttar Pradesh,Unnao,CGWB,2020-11-30,2.7,26.65000000,80.63333333,2
Malauna,Uttar Pradesh,Unnao,CGWB,2020-11-30,1.33,26.35555556,80.82083333,2
Malka Harhar,Uttar Pradesh,Allahabad,CGWB,2020-11-30,15.24,25.53500000,81.81666667,2
Mallhan,Uttar Pradesh,Praygraj,CGWB,2020-11-30,3.18,25.61111111,82.09722222,2
Mandari,Uttar Pradesh,Kaushambi,CGWB,2020-11-30,22.08,25.43666667,81.72166667,2
Mandhata,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,4.12,25.79222222,81.87888889,2
Maniari aliganj,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,1.55,26.33000000,81.87666667,2
Manihar,Uttar Pradesh,Ballia,CGWB,2020-11-30,5.0,25.81250000,84.16805556,2
Manikpur,Uttar Pradesh,Chitrakoot,CGWB,2020-11-30,2.37,25.06666667,81.10000000,2
Manjila,Uttar Pradesh,Hardoi,CGWB,2020-11-30,3.83,27.26944444,80.07500000,2
Mankapur,Uttar Pradesh,Gonda,CGWB,2020-11-30,2.6,27.03333333,82.25000000,2
Manpur chowki,Uttar Pradesh,Sitapur,CGWB,2020-11-30,4.73,27.51388889,80.89027778,2
Mansa Nagla Pz GWD,Uttar Pradesh,Budaun,CGWB,2020-11-30,19.8,27.84166667,79.30833333,2
Mansurganj,Uttar Pradesh,Kushinagar,CGWB,2020-11-30,2.2,26.90555556,83.60000000,2
Mardanpur,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,3.12,26.56250000,81.61666667,2
Marihun,Uttar Pradesh,Jaunpur,CGWB,2020-11-30,4.26,25.58888889,82.50000000,2
Marufpur xing,Uttar Pradesh,Chandauli,CGWB,2020-11-30,8.21,25.50833333,83.22083333,2
Masauli chaurah,Uttar Pradesh,Barabanki,CGWB,2020-11-30,4.69,26.98333333,81.29833333,2
Mathauli,Uttar Pradesh,Kushinagar,CGWB,2020-11-30,1.65,26.86666667,83.75000000,2
Matrwa,Uttar Pradesh,Raibareli,CGWB,2020-11-30,2.36,26.34583333,81.44277778,2
Mau,Uttar Pradesh,Chitrakoot,CGWB,2020-11-30,16.25,25.26944444,81.37500000,2
Mau-Aima,Uttar Pradesh,Allahabad,CGWB,2020-11-30,3.18,25.70333333,81.91500000,2
Mau garbi,Uttar Pradesh,Raibareli,CGWB,2020-11-30,2.05,26.42138889,81.36055556,2
Maurawan,Uttar Pradesh,Unnao,CGWB,2020-11-30,8.16,26.43888889,80.88333333,2
Mau (Urban),Uttar Pradesh,Mau,CGWB,2020-11-30,0.37,25.94166667,83.57500000,2
Meja,Uttar Pradesh,Praygraj,CGWB,2020-11-30,5.04,25.14166667,82.10000000,2
Meja road,Uttar Pradesh,Praygraj,CGWB,2020-11-30,13.55,25.25000000,82.03000000,2
Methi Tikur,Uttar Pradesh,Unnao,CGWB,2020-11-30,2.92,26.69444444,80.43333333,2
Mewli (bhara),Uttar Pradesh,Agra,CGWB,2020-11-30,14.35,26.85833333,77.60000000,2
Mihipurwa,Uttar Pradesh,Bahraich,CGWB,2020-11-30,3.75,28.01583333,81.40055556,2
Milak Beniram,Uttar Pradesh,Bijnor,CGWB,2020-11-30,2.87,29.18638889,78.63055556,2
Milkipur,Uttar Pradesh,Ayodhya,CGWB,2020-11-30,4.85,26.59666667,81.91083333,2
Mirganj Pz GWD,Uttar Pradesh,Bareilly,CGWB,2020-11-30,6.7,28.57500000,79.39000000,2
Mirzapur,Uttar Pradesh,Mirzapur,CGWB,2020-11-30,10.4,25.13333333,82.60000000,2
Modi Nagar-Pz I,Uttar Pradesh,Firozabad,CGWB,2020-11-30,7.58,28.84722222,77.57500000,2
Modi Nagar-Pz II,Uttar Pradesh,Firozabad,CGWB,2020-11-30,8.21,28.84722222,77.57500000,2
Mohammadabad2,Uttar Pradesh,Ghazipur,CGWB,2020-11-30,6.68,25.63333333,83.75138889,2
Mohand,Uttar Pradesh,Saharanpur,CGWB,2020-11-30,9.54,30.16805556,77.81944444,2
Mohanganj,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,8.57,25.88333333,81.90000000,2
Mohanganj1,Uttar Pradesh,Raibareli,CGWB,2020-11-30,2.89,26.24166667,81.48083333,2
Mohanlalganj,Uttar Pradesh,Lucknow,CGWB,2020-11-30,3.87,26.67638889,80.98333333,2
Morta Pz GWD,Uttar Pradesh,Ghaziabad,CGWB,2020-11-30,22.04,28.72500000,77.48333333,2
Motipura,Uttar Pradesh,Kanpur Nagar,CGWB,2020-11-30,3.15,26.42500000,80.41666667,2
Mugal sarai,Uttar Pradesh,Chandauli,CGWB,2020-11-30,0.97,25.27666667,83.13000000,2
Muhammadpur,Uttar Pradesh,Kanpur Dehat,CGWB,2020-11-30,20.0,26.29583333,79.91250000,2
Muirpur,Uttar Pradesh,Sonbhadra,CGWB,2020-11-30,3.2,24.11666667,83.05500000,2
Mukera,Uttar Pradesh,Banda,CGWB,2020-11-30,5.45,25.12694444,80.39777778,2
Mundawa,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,2.05,26.28583333,81.96944444,2
Munshiganj,Uttar Pradesh,Lucknow,CGWB,2020-11-30,4.24,26.74944444,81.15500000,2
Munshiganj1,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,2.55,26.21250000,81.81250000,2
Musafirkhana,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,2.22,26.37916667,81.79583333,2
Musfha,Uttar Pradesh,Fatehpur,CGWB,2020-11-30,10.67,26.15000000,80.42333333,2
Naghipur bajhan,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,2.01,26.34861111,82.23055556,2
Nagra Chhitar Singh,Uttar Pradesh,Mainpuri,CGWB,2020-11-30,3.15,27.28333333,77.66000000,2
Nagram,Uttar Pradesh,Lucknow,CGWB,2020-11-30,1.94,26.63333333,81.13333333,2
Naimisharanya-1,Uttar Pradesh,Sitapur,CGWB,2020-11-30,2.19,27.58194444,80.40388889,2
Naini,Uttar Pradesh,Allahabad,CGWB,2020-11-30,11.01,25.35416667,81.87500000,2
Nanasukul purwa,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,5.05,25.75833333,81.59333333,2
Nandganj,Uttar Pradesh,Ghazipur,CGWB,2020-11-30,6.37,25.54333333,83.67833333,2
Nanpara,Uttar Pradesh,Bahraich,CGWB,2020-11-30,9.3,27.86111111,81.51111111,2
Naokua,Uttar Pradesh,Ayodhya,CGWB,2020-11-30,1.85,26.71166667,82.04500000,2
Naraini New,Uttar Pradesh,Banda,CGWB,2020-11-30,0.95,25.19444444,80.48166667,2
Narainpur,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,1.69,26.01111111,82.12916667,2
Narar(jamnipur),Uttar Pradesh,Jaunpur,CGWB,2020-11-30,1.17,25.58888889,82.25833333,2
Narhi,Uttar Pradesh,Ballia,CGWB,2020-11-30,5.67,25.71138889,84.02277778,2
Narmau(new),Uttar Pradesh,Kanpur Nagar,CGWB,2020-11-30,6.42,26.52833333,80.23194444,2
Nasirabad,Uttar Pradesh,Ballia,CGWB,2020-11-30,8.21,25.75277778,84.10555556,2
Nathnagar,Uttar Pradesh,Sant Kabir Nagar,CGWB,2020-11-30,1.6,26.60500000,83.03111111,2
Naugarh,Uttar Pradesh,Chandauli,CGWB,2020-11-30,1.18,24.82833333,83.22833333,2
Naurangia,Uttar Pradesh,Kushinagar,CGWB,2020-11-30,2.55,27.03333333,83.90000000,2
Nawabganj1,Uttar Pradesh,Bareilly,CGWB,2020-11-30,10.62,28.54305556,79.44444444,2
Niwada dhamni,Uttar Pradesh,Kanpur Nagar,CGWB,2020-11-30,7.43,26.70000000,80.12833333,2
Nizamabad,Uttar Pradesh,Azamgarh,CGWB,2020-11-30,3.33,26.05416667,83.06388889,2
Orulari,Uttar Pradesh,Ghazipur,CGWB,2020-11-30,2.65,25.75416667,83.47083333,2
Pachperwa,Uttar Pradesh,Balrampur,CGWB,2020-11-30,0.2,27.52166667,82.66666667,2
Pahari buzurg New,Uttar Pradesh,Chitrakoot,CGWB,2020-11-30,5.05,25.33722222,80.96527778,2
Paharipur NEW,Uttar Pradesh,Mau,CGWB,2020-11-30,3.91,26.12416667,83.75055556,2
Painapur,Uttar Pradesh,Moradabad,CGWB,2020-11-30,2.62,29.11666667,78.75000000,2
Paintha (Govardhan),Uttar Pradesh,Mainpuri,CGWB,2020-11-30,3.1,27.48166667,77.46833333,2
Pakaria,Uttar Pradesh,Shrawasti,CGWB,2020-11-30,2.55,27.69722222,81.71250000,2
Paldi Pz GWD,Uttar Pradesh,Muzaffarnagar,CGWB,2020-11-30,18.97,29.35000000,77.54166667,2
Pali1,Uttar Pradesh,Sant Ravidas Nagar,CGWB,2020-11-30,3.05,25.37916667,82.42500000,2
Panch deora,Uttar Pradesh,Hardoi,CGWB,2020-11-30,5.15,27.65888889,79.76527778,2
Pangara,Uttar Pradesh,Banda,CGWB,2020-11-30,1.06,25.19833333,80.49583333,2
Parikshat Garh Pz,Uttar Pradesh,Meerut,CGWB,2020-11-30,10.26,28.97777778,77.93611111,2
Parsa gondri,Uttar Pradesh,Gonda,CGWB,2020-11-30,2.55,27.12222222,81.80500000,2
Pasgawan,Uttar Pradesh,Kheri,CGWB,2020-11-30,4.4,27.81027778,80.16916667,2
Pasna,Uttar Pradesh,Allahabad,CGWB,2020-11-30,1.62,25.04583333,82.10000000,2
Phaphund,Uttar Pradesh,Auraiya,CGWB,2020-11-30,6.73,26.58333333,79.47083333,2
Phulpur,Uttar Pradesh,Azamgarh,CGWB,2020-11-30,2.63,26.09166667,82.86666667,2
Phulpur2,Uttar Pradesh,Praygraj,CGWB,2020-11-30,4.46,25.55277778,82.09166667,2
Pihani,Uttar Pradesh,Hardoi,CGWB,2020-11-30,2.74,27.62500000,80.19444444,2
Pilibhit Pz GWD,Uttar Pradesh,Pilibhit,CGWB,2020-11-30,3.05,28.62500000,79.81250000,2
Pinjra,Uttar Pradesh,Unnao,CGWB,2020-11-30,6.78,26.40972222,80.84444444,2
Piparpur,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,5.32,26.14333333,82.03333333,2
Pirsua,Uttar Pradesh,Mainpuri,CGWB,2020-11-30,11.15,27.57500000,77.83333333,2
Pisara,Uttar Pradesh,Jaunpur,CGWB,2020-11-30,0.78,25.71388889,82.90833333,2
Pratap Pur Kamaicha (PZ GWD),Uttar Pradesh,Sultanpur,CGWB,2020-11-30,7.67,26.07138889,82.30277778,2
Pratapur,Uttar Pradesh,Shrawasti,CGWB,2020-11-30,1.55,27.86194444,81.76916667,2
Pratushmanik,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,1.72,26.23333333,81.91000000,2
Pur,Uttar Pradesh,Ballia,CGWB,2020-11-30,1.62,25.95138889,84.00833333,2
Puredalai PZ (GWD),Uttar Pradesh,Barabanki,CGWB,2020-11-30,3.72,26.90666667,81.62416667,2
Purwa amarsingh,Uttar Pradesh,Barabanki,CGWB,2020-11-30,2.24,27.13611111,81.39444444,2
Purwara gosai,Uttar Pradesh,Sitapur,CGWB,2020-11-30,3.07,27.34500000,81.16833333,2
Pyrepur,Uttar Pradesh,Ghazipur,CGWB,2020-11-30,1.56,25.67500000,83.24166667,2
Pz GWD Ajitmal,Uttar Pradesh,Auraiya,CGWB,2020-11-30,19.91,26.57500000,79.31666667,2
RAHIMABAD,Uttar Pradesh,Lucknow,CGWB,2020-11-30,6.23,26.97083333,80.60000000,2
Raipura,Uttar Pradesh,Chitrakoot,CGWB,2020-11-30,11.34,25.22833333,81.15000000,2
Raja bazar,Uttar Pradesh,Jaunpur,CGWB,2020-11-30,2.84,25.90000000,82.31666667,2
Rajepur,Uttar Pradesh,Farrukhabad,CGWB,2020-11-30,3.19,27.48333333,79.66388889,2
Rakabganj Crossing,Uttar Pradesh,Lucknow,CGWB,2020-11-30,1.25,26.84166667,80.92500000,2
Rambar,Uttar Pradesh,Kushinagar,CGWB,2020-11-30,3.65,26.86666667,83.86666667,2
Ramgarh1,Uttar Pradesh,Sultanpur,CGWB,2020-11-30,2.1,26.13888889,82.12500000,2
Ramnagar2,Uttar Pradesh,Bareilly,CGWB,2020-11-30,9.99,28.36666667,79.10666667,2
Ramnagara,Uttar Pradesh,Siddharth Nagar,CGWB,2020-11-30,2.2,27.42500000,82.77500000,2
Rampur1,Uttar Pradesh,Jaunpur,CGWB,2020-11-30,2.28,25.98166667,82.57500000,2
Rampur batauli,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,3.13,25.90833333,81.60333333,2
Rampur Mathura Pz-GWD,Uttar Pradesh,Sitapur,CGWB,2020-11-30,6.29,27.34888889,81.34583333,2
Rampur tulapur,Uttar Pradesh,Allahabad,CGWB,2020-11-30,5.32,25.03750000,82.20000000,2
Ramsari,Uttar Pradesh,Kanpur Nagar,CGWB,2020-11-30,5.08,26.18555556,80.20472222,2
Raniganj,Uttar Pradesh,Pratapgarh,CGWB,2020-11-30,7.53,25.79666667,82.03555556,2
Rani katra,Uttar Pradesh,Barabanki,CGWB,2020-11-30,5.32,26.97555556,81.52611111,2
Rasauli,Uttar Pradesh,Barabanki,CGWB,2020-11-30,1.31,26.92555556,81.25416667,2
Rasra,Uttar Pradesh,Ballia,CGWB,2020-11-30,1.46,25.85000000,83.86166667,2
Ratanpur,Uttar Pradesh,Shrawasti,CGWB,2020-11-30,2.2,27.80277778,81.96527778,2
Ratanpura,Uttar Pradesh,Mau,CGWB,2020-11-30,2.62,25.91666667,83.75000000,2
Ratasia kothi,Uttar Pradesh,Deoria,CGWB,2020-11-30,3.6,26.27694444,84.14666667,2
Rattika nagla,Uttar Pradesh,Hathras,CGWB,2020-11-30,3.83,27.65833333,78.26833333,2
